adult,genre_ids,original_title,popularity,vote_average,vote_count,release_date,genre
False,"[35, 18, 28]",തല്ലുമാല,6.506,6.6,19,2022-08-12,action
False,"[53, 28]",మాచర్ల నియోజకవర్గం,2.162,5.4,5,2022-08-12,action
False,"[28, 10751]",விருமன்,3.597,5.8,11,2022-08-12,action
False,"[35, 28]",கடமையை செய்,1.804,7.0,1,2022-08-12,action
False,"[35, 28]",La Trampa,27.04,6.6,7,2022-08-11,action
False,"[53, 28, 27, 12, 18]",Beast,110.419,6.8,1119,2022-08-11,action
False,"[28, 80]",Unlicensed,0.6,10.0,1,2022-08-10,action
False,"[28, 14, 27, 35]",Day Shift,43.097,6.9,1589,2022-08-12,action
False,[28],Free Dead or Alive,2.889,4.8,5,2022-08-09,action
False,"[12, 28]",Tozoom,0.813,10.0,2,2022-08-08,action
False,"[28, 14, 12]",Der Reisende,1.262,10.0,2,2022-08-08,action
False,"[28, 80]",毒刺入喉,0.6,4.0,1,2022-08-06,action
False,"[28, 878, 14, 12]",Console Wars - Sem Nenhuma Esperança,0.84,8.8,2,2022-08-06,action
False,"[28, 53]",카터,59.578,6.2,297,2022-08-05,action
False,"[28, 14, 18]",బింబిసార,2.208,7.8,9,2022-08-05,action
False,"[18, 28, 878]",明日戰記,62.365,7.3,307,2022-08-05,action
False,"[28, 18]",குருதி ஆட்டம்,1.178,6.5,2,2022-08-05,action
False,"[16, 28, 878]",Rise of the Teenage Mutant Ninja Turtles: The Movie,35.953,7.4,117,2022-08-05,action
False,"[28, 53]",எண்ணித்துணிக,1.612,8.0,1,2022-08-04,action
False,"[18, 28]",Muru,2.745,8.5,4,2022-10-13,action
False,"[80, 28, 18]",อาชญาเกม,1.96,5.5,4,2022-09-01,action
False,"[53, 28, 878]",Prey,155.707,7.8,5526,2022-08-02,action
False,"[28, 80]",Bring Him Back Dead,2.094,3.0,3,2022-08-02,action
False,[28],Bullet Train Down,5.614,4.8,8,2022-08-01,action
False,"[35, 14, 28]",Kung Fu Ghost,1.875,5.0,2,2022-08-01,action
False,"[28, 10752]",排爆手,1.813,6.0,1,2022-07-30,action
False,"[28, 9648, 14]",狄仁杰之九龙玄棺,1.441,2.0,1,2022-07-30,action
False,"[28, 53]",வட்டம்,1.111,7.0,1,2022-07-29,action
False,"[18, 28]",Secret Society  2,3.645,7.7,9,2022-07-29,action
False,"[18, 28]",പാപ്പൻ,2.54,6.6,6,2022-07-29,action
False,"[28, 27, 878]",Dead Zone,7.169,6.6,32,2022-07-29,action
False,"[28, 80, 53]",एक विलेन रिटर्न्स,4.152,5.2,22,2022-07-29,action
False,"[28, 80, 18]",రామారావు On Duty,1.46,6.7,3,2022-07-29,action
False,"[28, 53]",The Moderator,7.985,3.7,10,2022-07-29,action
False,"[18, 28]",恶到必除,1.732,4.5,2,2022-07-28,action
False,"[9648, 53, 28]",ವಿಕ್ರಾಂತ್ ರೋಣ,3.651,6.8,18,2022-07-28,action
False,"[35, 10749, 28]",தி லெஜண்ட்,2.104,3.3,3,2022-07-28,action
False,"[16, 28, 10751, 35, 878]",DC League of Super-Pets,92.555,7.4,1246,2022-07-27,action
False,"[18, 28]",The Fight Machine,1.6,6.0,2,2022-07-27,action
False,"[28, 35]",Prom Car '91,0.84,9.0,1,2022-07-23,action
False,"[18, 28]",Nas Cordas,0.709,10.0,2,2022-07-23,action
False,"[28, 18]",PARANÓIA,0.6,10.0,2,2022-07-22,action
False,"[28, 12, 14, 878]",暴太郎戦隊ドンブラザーズ THE MOVIE 新・初恋ヒーロー,1.518,6.9,4,2022-07-22,action
False,"[28, 18]",PARANÓIA,0.6,10.0,2,2022-07-22,action
False,"[28, 35]",OVERLOAD,0.709,10.0,2,2022-07-22,action
False,"[16, 12, 28, 14]",ONE PIECE FILM RED,65.433,7.5,520,2022-08-06,action
False,[28],異動辞令は音楽隊！,2.158,5.0,2,2022-08-26,action
False,[28],దర్జా,1.553,7.0,1,2022-07-22,action
False,"[28, 35, 14]",മഹാവീര്യർ,1.385,5.0,3,2022-07-21,action
False,"[28, 35]",H4Z4RD,1.133,5.3,4,2022-07-20,action
False,"[28, 36, 18, 10752]",한산: 용의 출현,40.486,7.1,30,2022-07-27,action
False,"[35, 80, 28]",Sleigher 3,0.6,10.0,1,2022-07-18,action
False,"[28, 53, 9648]",Sniper: Rogue Mission,34.871,6.7,84,2022-08-15,action
False,"[18, 53, 28, 12]",Thirteen Lives,20.327,7.9,991,2022-07-18,action
False,"[28, 10752]",Condor's Nest,8.095,4.5,6,2023-01-27,action
False,"[28, 35]",Scythe vs Pole 2,0.6,10.0,1,2022-07-15,action
False,"[28, 14]",雪山飞狐之塞北宝藏,2.615,6.0,4,2022-07-15,action
False,"[28, 12, 36, 10752]",キングダム2 遥かなる大地へ,2.85,6.3,4,2022-07-15,action
False,"[28, 18]",ది వారియర్,2.53,5.7,6,2022-07-14,action
False,"[16, 12, 10751, 28, 35, 878]",Kral Şakir: Geri Dönüşüm,32.532,5.8,66,2022-07-14,action
False,"[35, 28, 80]",2 Duros de Roer,1.418,7.1,5,2022-07-14,action
False,"[16, 28, 12, 35, 10751, 37]",Paws of Fury: The Legend of Hank,44.541,6.8,232,2022-07-14,action
False,"[28, 53]",The Gray Man,56.834,7.0,2923,2022-07-13,action
False,"[878, 28, 14, 12]",외계+인 1부,60.62,7.2,127,2022-07-20,action
False,"[27, 28]",Demon Fighter,2.675,5.0,1,2022-07-11,action
False,"[28, 53]",The Revenge,0.927,7.0,1,2022-07-09,action
False,"[28, 35, 53]",Happy Birthday,1.465,6.3,4,2022-07-08,action
False,"[28, 80, 9648, 53]",神探大战,22.94,6.5,27,2022-07-08,action
False,"[18, 28]",खुदा हाफिज़ २: अग्निपरीक्षा,2.439,6.6,11,2022-07-08,action
False,"[28, 18]",Maa Nanna Naxalite,0.84,10.0,1,2022-07-08,action
False,"[28, 35, 10749]",London Nahi Jaunga,1.121,9.5,2,2022-07-08,action
False,"[28, 80]",烈探,2.276,5.5,2,2022-07-08,action
False,"[28, 35]",Quaid-e-Azam Zindabad,1.917,8.0,1,2022-07-08,action
False,"[28, 53]",കടുവ,2.035,5.7,11,2022-07-07,action
False,"[28, 16, 878]",Legend: A Dragon Ball Tale,8.502,6.0,2,2022-07-07,action
False,"[28, 35]",عمهم,3.333,6.1,10,2022-07-07,action
False,"[28, 35, 14, 878]",Noah Way Home,0.6,10.0,2,2022-07-06,action
False,"[18, 27, 53, 28]",Бежать некуда,0.84,7.0,1,2022-07-06,action
False,"[28, 80]",バッドシティ,2.357,6.3,5,2022-07-05,action
False,"[12, 35, 28, 27]",ไลโอ โคตรแย้ยักษ์,1.776,3.4,7,2022-07-28,action
False,"[28, 14]",Thor: God of Thunder,6.975,4.8,14,2022-07-08,action
False,"[27, 28]",Day Zero,3.447,5.8,4,2022-07-03,action
False,"[28, 35, 53]",Bullet Train,106.732,7.5,4294,2022-07-03,action
False,"[28, 53]",Code Name Banshee,55.28,5.9,98,2022-07-01,action
False,"[99, 28]",Planet Red Bull – Action Sports in 360°,0.6,8.0,1,2022-07-01,action
False,"[27, 28, 35]","2025: Blood, White & Blue",2.424,4.0,1,2022-07-01,action
False,"[18, 28, 36]",Rocketry: The Nambi Effect,4.763,7.6,21,2022-07-01,action
False,"[28, 878, 12, 27]",Jurassic Domination,8.598,4.3,6,2022-07-01,action
False,[28],Double Identity,0.6,10.0,1,2022-07-01,action
False,"[18, 53, 28]",Biyak,3.706,4.7,3,2022-07-01,action
False,"[35, 80, 28]",పక్కా కమర్షియల్,1.541,4.9,4,2022-07-01,action
False,"[28, 53]",யானை,1.404,7.7,3,2022-07-01,action
False,"[28, 18]",ಬೈರಾಗಿ,1.852,7.0,1,2022-07-01,action
False,"[28, 53]",राष्ट्र कवच ओम,1.738,5.8,4,2022-07-01,action
False,"[18, 36, 28]",كيرة  والجن,6.8,8.6,7,2022-06-30,action
False,"[28, 18]",Dear Vikram,2.129,8.0,2,2022-06-30,action
False,"[12, 28, 14]",楼兰古卷之沙海魔窟,0.6,6.5,2,2022-06-30,action
False,"[28, 35, 18, 14]",Re-BORN(리-본),2.943,7.4,33,2022-06-30,action
False,[28],개들의 도시,0.974,2.0,1,2022-06-29,action
False,"[99, 28]",F.C. Funkytown: Dare to Dream,0.627,10.0,1,2022-06-29,action
False,"[878, 35, 28]",Blasted: Gutta vs Aliens,4.384,4.7,51,2022-06-28,action
False,"[878, 53, 28]",The Edge Of Human,0.84,10.0,2,2022-06-25,action
False,"[28, 12, 35]",The Man from Toronto,54.078,6.6,162,2022-12-23,action
False,"[18, 28, 9648]",പന്ത്രണ്ട്,1.938,5.7,3,2022-06-24,action
False,"[28, 27, 878]",Harmony,2.915,4.0,1,2022-06-24,action
False,"[28, 10749]",గ్యాంగ్‌స్టర్‌ గంగరాజు,1.544,6.0,1,2022-06-24,action
False,"[28, 12, 14]",鋼の錬金術師 完結編 最後の錬成,78.95,6.3,156,2022-06-24,action
False,"[14, 28, 35]",Thor: Love and Thunder,195.644,6.6,6049,2022-07-06,action
False,"[53, 28]",DEPRAVITY,0.6,10.0,1,2022-06-22,action
False,"[28, 80]",ClicK,0.978,8.9,8,2022-06-21,action
False,"[28, 12, 80, 878]",Mindvolution 2046,0.6,1.0,1,2022-06-18,action
False,"[28, 53, 80]",Blowback,33.457,6.1,43,2022-06-17,action
False,"[53, 28]",గాడ్సే,3.096,6.2,5,2022-06-17,action
False,"[80, 53, 28]",కిరోసిన్,1.302,7.0,1,2022-06-17,action
False,"[28, 35]",Nikamma,1.509,3.8,4,2022-06-17,action
False,"[28, 14]",The Princess,39.177,6.9,674,2022-06-16,action
False,[28],아부쟁이,1.662,5.0,1,2022-06-16,action
False,"[28, 80, 53]",Centauro,17.086,6.3,111,2022-06-15,action
False,"[28, 35, 12]",MIRACULUM,1.4,10.0,1,2022-06-15,action
False,"[28, 80, 53]",Centauro,17.086,6.3,111,2022-06-15,action
False,"[28, 35, 12]",MIRACULUM,1.4,10.0,1,2022-06-15,action
False,"[37, 28, 53]",Terror on the Prairie,5.429,5.6,27,2022-09-08,action
False,"[28, 16, 35, 14, 27, 10752]",Unicorn Wars,11.165,6.7,44,2022-10-21,action
False,"[16, 878, 28]",ドラゴンボール超 スーパーヒーロー,87.85,7.9,2422,2022-06-11,action
False,[28],アライブフーン,2.437,8.0,2,2022-06-10,action
False,"[28, 35, 10749]",Four Samosas,4.671,7.0,3,2022-12-02,action
False,"[28, 18, 27, 878, 53]",巨蛇闯女校,4.539,4.4,5,2022-06-09,action
False,"[28, 53]",Amado,1.874,6.9,7,2022-06-09,action
False,"[28, 12, 18]",Satria Dewa: Gatotkaca,4.278,7.3,6,2022-06-09,action
False,"[18, 80, 28, 53]",Out of Exile,8.255,4.9,7,2023-01-20,action
False,"[28, 18, 35, 53]",Venatio,0.84,6.0,1,2022-06-09,action
False,"[16, 28, 12, 10751, 878]",Lightyear,89.315,7.1,2870,2022-06-15,action
False,"[53, 28, 27]",The Prey,4.383,5.8,5,2022-06-07,action
False,"[27, 28]",V for Vengeance,16.794,6.1,68,2022-06-07,action
False,"[27, 35, 14, 28]",Unseen,0.6,8.5,2,2022-06-06,action
False,"[53, 28]",Buried in Barstow,4.864,6.6,19,2022-06-04,action
False,"[28, 53, 18]",BREAD,0.6,10.0,1,2022-06-04,action
False,"[12, 28]",The Siege of Robin Hood,2.86,5.4,11,2022-06-03,action
False,"[28, 80, 53]",White Elephant,28.487,6.3,113,2022-06-03,action
False,"[10752, 28]",Wolf Hound,52.54,6.6,84,2022-06-03,action
False,"[28, 35]",鍵盤俠,0.6,4.0,1,2022-06-03,action
False,"[28, 18, 36]",सम्राट पृथ्वीराज,5.409,7.2,13,2022-06-03,action
False,"[28, 12, 35]",Double Threat,5.337,3.0,1,2023-03-15,action
False,"[28, 36, 18]",మేజర్,4.455,7.3,21,2022-06-03,action
False,"[16, 18, 878, 28]",機動戦士ガンダム ククルス・ドアンの島,3.733,6.3,9,2022-06-03,action
False,"[28, 80]",Cuentas Pendientes,0.84,10.0,1,2022-06-02,action
False,"[28, 53]",விக்ரம்,7.992,7.4,66,2022-06-02,action
False,"[878, 12, 28]",The Village,0.6,9.0,2,2022-06-01,action
False,"[28, 80, 18]",홀덤킹 : 에어라인,4.334,4.0,1,2022-06-01,action
False,"[28, 35, 99]",James Corden's Top Gun Training with Tom Cruise,7.105,6.1,14,2022-06-01,action
False,"[37, 28]",Rolling Chambers,0.707,10.0,1,2022-06-01,action
False,"[28, 12, 27, 878]",复活侏罗纪,2.128,3.0,2,2022-05-29,action
False,[28],刿心剑,1.96,3.0,1,2022-05-28,action
False,"[28, 9648, 53]",There Are No Saints,61.02,5.3,91,2022-05-27,action
False,"[28, 53]",Anek,4.805,6.2,17,2022-05-27,action
False,"[18, 28, 80]",Karate Man,0.84,2.0,1,2022-05-26,action
False,"[28, 53, 12]",Interceptor,26.425,6.2,614,2022-05-26,action
False,"[28, 18, 80]",Radical,0.6,10.0,1,2022-05-25,action
False,"[28, 18]",Hidden,2.342,6.0,3,2022-05-25,action
False,"[878, 18, 28, 9648]",致命少女姬,2.278,7.0,2,2022-05-25,action
False,[28],피는 물보다 진하다,3.034,5.3,3,2022-05-25,action
False,"[18, 28, 53]",Rebel,5.268,8.5,22,2022-08-31,action
False,"[16, 28, 10751, 35, 878]",Sonic Drone Home,12.191,7.1,33,2022-05-24,action
False,"[80, 28, 18]",Protection Detail,1.624,7.0,1,2022-05-23,action
False,"[12, 28, 878]",Jurassic World Dominion,190.431,6.8,4887,2022-06-01,action
False,"[16, 28, 35]",Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,29.73,6.8,78,2022-05-24,action
False,[28],County Line: All In,2.008,6.0,2,2022-05-22,action
False,"[28, 27, 9648]",Rajawali,0.84,10.0,1,2022-05-21,action
False,"[18, 28]",വരയൻ,1.744,5.0,2,2022-05-20,action
False,"[28, 53]",Top Gunner: Danger Zone,3.972,3.8,8,2022-05-20,action
False,"[35, 28, 99]",Jackass 4.5,18.913,6.4,256,2022-05-20,action
False,"[28, 12, 18]",578: Phát Đạn Của Kẻ Điên,1.871,4.0,5,2022-05-20,action
False,[28],Dhaakad,4.719,5.0,9,2022-05-20,action
False,"[14, 28, 12]",鋼の錬金術師 完結編 復讐者スカー,45.966,6.8,178,2022-05-20,action
False,"[28, 9648, 27, 35, 12]",Diegesis,0.84,10.0,1,2022-05-19,action
False,"[16, 28, 878]",Green Lantern: Beware My Power,39.954,6.9,152,2022-05-19,action
False,"[28, 18, 53]",Решала: Брат,1.133,8.0,3,2022-05-19,action
False,"[28, 53]",Last Seen Alive,49.517,6.5,724,2022-05-19,action
False,"[53, 28]",헌트,190.911,6.8,85,2022-08-10,action
False,"[28, 80, 53]",범죄도시 2,40.579,7.2,156,2022-05-18,action
False,"[28, 35]",Vai Dar Nada,2.092,1.5,3,2022-05-18,action
False,[28],Vendetta,42.357,6.2,216,2022-05-17,action
False,"[53, 28]",Triple Cross,0.6,10.0,1,2022-05-15,action
False,[28],Jermell Charlo vs. Brian Castaño II,0.6,10.0,1,2022-05-14,action
False,"[53, 28]",ரங்கா,1.788,7.0,1,2022-05-13,action
False,"[10752, 28, 36]",Spitfire Over Berlin,2.642,3.6,10,2022-05-13,action
False,"[18, 28, 878]",シン・ウルトラマン,30.768,7.1,83,2022-05-13,action
False,"[28, 18]",ஐங்கரன்,2.702,5.0,3,2022-05-13,action
False,"[18, 28, 36]",青面修罗,3.426,7.5,4,2022-05-13,action
False,"[27, 53, 28, 12]",Shark Bait,97.825,5.8,237,2022-05-13,action
False,"[28, 35]",Scythe vs Pole,0.6,10.0,1,2022-05-12,action
False,"[28, 53]",데드캠핑 더 라이브,16.581,5.0,2,2022-05-12,action
False,"[28, 18]",సర్కారు వారి పాట​,4.218,5.4,16,2022-05-11,action
False,"[28, 53]",Lockdown,2.617,2.8,6,2022-05-10,action
False,"[12, 28]",The Adventures of Maid Marian,2.339,3.8,4,2022-05-09,action
False,"[37, 28, 53, 18, 80]",Thar,3.524,6.4,22,2022-05-06,action
False,"[28, 9648, 14]",入魂：津門玄案,0.923,10.0,1,2022-05-06,action
False,"[18, 28]",భళా తందనాన,0.974,7.2,3,2022-05-06,action
False,"[80, 18, 28]",சாணிக் காயிதம்,3.008,6.6,11,2022-05-06,action
False,"[37, 28, 53, 18, 80]",Thar,3.524,6.4,22,2022-05-06,action
False,"[80, 18, 53, 28]",Respect the Jux,4.324,3.5,2,2022-05-06,action
False,"[35, 28]",Sandwich Wars,1.4,10.0,2,2022-05-05,action
False,[28],액션동자,0.6,5.0,1,2022-05-05,action
False,"[28, 18]",Top Gun: Maverick,188.92,8.3,6935,2022-05-24,action
False,"[10752, 28, 18]",Снайпер. Білий ворон,159.731,7.6,385,2022-05-03,action
False,"[28, 18]",العنكبوت,1.546,5.0,1,2022-05-03,action
False,"[28, 53]",Black Site,33.706,6.6,176,2022-05-05,action
False,"[35, 10749, 28]",Ghabrana Nahi Hai,1.287,10.0,1,2022-05-02,action
False,"[16, 28, 12, 27]",Constantine: The House of Mystery,43.965,6.9,123,2022-05-02,action
False,"[14, 28, 12]",Doctor Strange in the Multiverse of Madness,185.069,7.4,7516,2022-05-04,action
False,[28],盲战,2.908,6.3,6,2022-05-01,action
False,"[28, 35, 14]",O Mestre da Fumaça,1.639,10.0,1,2022-05-01,action
False,[28],Oscar Valdez vs. Shakur Stevenson,1.4,6.0,1,2022-04-30,action
False,"[27, 28]",Bridge of the Doomed,2.089,7.3,6,2022-04-30,action
False,"[28, 18]",ఆచార్య,5.959,4.5,11,2022-04-29,action
False,"[878, 28, 53, 12]",Corrective Measures,49.509,5.2,52,2022-04-29,action
False,"[28, 10752, 53]",Время патриотов,7.836,8.0,1,2022-04-28,action
False,"[28, 53, 80]",Memory,68.222,6.9,1220,2022-04-28,action
False,"[28, 53, 80]",Fortress: Sniper's Eye,30.545,5.6,133,2022-04-29,action
False,"[35, 18, 28, 80]",부기나이트,2.335,5.2,5,2022-04-28,action
False,[28],늑대들,0.726,6.5,2,2022-04-27,action
False,"[28, 80, 18]",Silverton Siege,25.187,6.4,109,2022-04-27,action
False,"[80, 28, 53]",The Assistant,2.062,5.3,6,2022-05-19,action
False,"[28, 35, 27, 53]",A Couple Of Regular Fellas 2,0.84,10.0,1,2022-04-24,action
False,"[28, 80, 53]",더 킬러: 죽어도 되는 아이,49.229,7.9,269,2022-07-13,action
False,"[27, 53, 28, 18]",La Caza,0.731,2.0,1,2022-04-23,action
False,"[28, 10770]",グッドモーニング、眠れる獅子,1.115,8.0,2,2022-11-17,action
False,"[28, 35]",MC-Helper BeKINGs,1.09,10.0,1,2022-04-22,action
False,"[37, 28, 18, 36]",Hostile Territory,9.603,7.4,67,2022-04-22,action
False,[28],Lord of the Streets,85.849,5.2,63,2022-04-22,action
False,"[18, 28, 36]",शेर शिवराज,2.121,9.7,3,2022-04-22,action
False,"[14, 28]",蜀山传：万剑归宗,1.728,6.0,1,2022-04-21,action
False,"[28, 10752]",1941 жылдың жазы,1.536,10.0,1,2022-04-21,action
False,"[18, 28, 36]",Первый Оскар,1.51,8.3,3,2022-04-21,action
False,"[10751, 28, 12]",De Piraten van Hiernaast II: De Ninja's van de Overkant,189.689,6.8,114,2022-04-20,action
False,"[28, 878]",吉田のぶお,0.6,8.0,1,2022-04-20,action
False,"[28, 878, 12]",环线,1.066,4.0,2,2022-04-20,action
False,"[28, 35]",Urban Combat,0.666,10.0,1,2022-04-19,action
False,"[28, 80, 18]",邊緣行者,1.888,5.3,7,2022-04-15,action
False,"[16, 28, 80, 9648]",名探偵コナン ハロウィンの花嫁,8.823,6.2,52,2022-04-15,action
False,"[28, 53]",PROPHET,0.6,8.0,1,2022-04-15,action
False,"[28, 18]",குற்றம் குற்றமே,1.09,7.0,1,2022-04-14,action
False,"[28, 53]",9 Bullets,22.37,5.4,78,2022-04-14,action
False,"[28, 80, 18]",ಕೆ.ಜಿ.ಎಫ್: Chapter 2,12.481,7.7,103,2022-04-14,action
False,"[28, 18]",16 ห้าว 19 เดือด,0.6,1.0,1,2022-04-13,action
False,"[28, 53]",பீஸ்ட்,6.651,5.8,48,2022-04-12,action
False,"[28, 14]",茅山天师,1.035,3.0,1,2022-04-12,action
False,"[28, 27, 14]",Reign of Chaos,2.5,4.0,6,2022-04-12,action
False,"[80, 18, 28]",军火大劫案,1.727,7.0,1,2022-04-09,action
False,"[35, 53, 28, 80]",Buckle Up a.k.a. Baklap,0.6,10.0,1,2022-04-08,action
False,"[28, 878, 14]",Alien Sniperess,30.93,4.1,16,2022-04-08,action
False,"[28, 53]",Agent Game,10.442,5.0,58,2022-04-08,action
False,"[28, 12, 80, 53]",야차,30.418,6.4,150,2022-04-08,action
False,"[53, 28]",All the Old Knives,27.944,6.1,428,2022-04-08,action
False,"[28, 18]",గని,1.214,6.3,5,2022-04-07,action
False,"[35, 10749, 28]",เร็วโหด..เหมือนโกรธเธอ,19.461,7.2,20,2022-04-06,action
False,"[35, 28, 14, 10751]",Luccas Neto em: O Plano dos Vilões,1.205,5.1,6,2022-04-06,action
False,"[28, 878]",Jurassic Island,4.076,3.1,7,2022-04-05,action
False,"[28, 12, 14]",The Northman,77.064,7.1,3400,2022-04-07,action
False,"[28, 80, 18]",Graves,1.339,8.0,1,2022-04-04,action
False,"[53, 28]",Hunting Ava Bravo,34.723,6.4,97,2022-04-01,action
False,"[28, 80, 53, 18, 9648]",Boon,20.16,6.2,20,2022-04-01,action
False,"[28, 53]",செல்ஃபி,2.398,8.0,2,2022-04-01,action
False,"[28, 878, 53]",अटैक,4.983,7.2,26,2022-04-01,action
False,"[10749, 14, 28]",青蛇：前缘,0.687,7.0,1,2022-04-01,action
False,"[28, 80]",Alemão 2,2.885,5.8,14,2022-03-31,action
False,"[28, 12, 35, 18, 14]",Beowulf: The Denmarkian King,0.6,10.0,1,2022-03-31,action
False,"[28, 12, 10751, 35]",Sonic the Hedgehog 2,195.448,7.6,3983,2022-04-08,action
False,"[28, 878, 14]",Morbius,80.445,6.2,3473,2022-03-30,action
False,"[35, 28, 12, 80, 18, 10751, 36, 14, 10402, 53]",The Adventures of Chuck and Warren,0.6,10.0,1,2022-03-28,action
False,"[14, 28, 36, 12]",药王天棺·重启-Dược Vương Thiên Quan,1.708,5.5,2,2022-03-28,action
False,"[28, 14, 27]",The Sleep: Survival Horror (Part One),0.957,4.2,6,2022-03-25,action
False,"[28, 12, 35, 80, 10749]",Me Tira da Mira,1.985,3.3,4,2022-03-24,action
False,"[28, 18]",రౌద్రం రణం రుధిరం,87.335,7.8,959,2022-03-24,action
False,"[10749, 18, 28]",东北往事：我叫黄中华,0.6,3.5,2,2022-03-24,action
False,"[35, 28]",...altrimenti ci arrabbiamo!,31.871,6.2,166,2022-03-23,action
False,"[80, 28, 53]",뜨거운 피,2.079,6.8,10,2022-03-23,action
False,"[35, 18, 28]",What Did You Do?,1.4,10.0,1,2022-03-22,action
False,"[28, 878, 53]",异变暴龙,1.063,4.5,2,2022-03-22,action
False,"[14, 12, 28]",Dragon Knight,55.8,6.7,38,2022-03-21,action
False,"[53, 10770, 28]",Your Boyfriend Is Mine,31.165,6.8,45,2022-03-19,action
False,"[28, 18, 10751, 36]",Laleh,1.627,5.0,1,2022-03-18,action
False,"[28, 53]",Svart krabba,22.904,6.3,680,2022-03-18,action
False,"[35, 28, 80]",बच्चन पांडे,6.079,5.7,15,2022-03-18,action
False,"[28, 12, 878]",ウルトラマントリガー エピソードZ,4.566,5.5,4,2022-03-18,action
False,"[28, 80]",கள்ளன்,1.176,7.0,1,2022-03-18,action
False,"[28, 80, 53]",സല്യൂട്ട്,2.113,7.8,13,2022-03-17,action
False,"[53, 28]",Panama,47.499,5.3,100,2022-03-17,action
False,"[16, 28, 12, 80, 35, 10751]",The Bad Guys,60.605,7.7,1523,2022-03-17,action
False,"[28, 35, 18]",ಜೇಮ್ಸ್,3.662,5.9,9,2022-03-17,action
False,"[53, 28]",Ambulance,41.139,6.7,1588,2022-03-16,action
False,"[878, 28, 53, 27]",Slash/Back,3.646,5.7,17,2022-06-24,action
False,"[28, 12, 35]",The Lost City,89.398,6.6,2787,2022-03-24,action
False,"[28, 80, 53]",Eraser: Reborn,13.473,6.6,87,2022-03-31,action
False,"[28, 35, 80]",The Unbearable Weight of Massive Talent,45.24,6.8,1294,2022-04-20,action
False,"[37, 28]",Toda la Sangre del Mundo por una Bolsa,0.6,6.0,2,2022-03-12,action
False,"[28, 878, 14, 18, 35]",仮面ライダーオーズ 10th 復活のコアメダル,3.222,5.2,6,2022-03-12,action
False,"[53, 28]",மாறன்,3.198,5.4,10,2022-03-11,action
False,"[28, 18]",Adarna Gang,4.941,6.0,2,2022-03-11,action
False,"[28, 12, 878]",Everything Everywhere All at Once,65.204,7.8,4731,2022-03-24,action
False,"[18, 28, 12]",Adanis: Kutsal Kavga,17.875,5.1,18,2022-03-11,action
False,"[28, 35]",Le Saboteur,0.6,7.0,1,2022-03-10,action
False,"[28, 878, 35]",The Hyperions,4.63,3.1,4,2022-11-24,action
False,"[28, 18, 53]",எதற்கும் துணிந்தவன்,2.18,6.3,21,2022-03-10,action
False,"[28, 878, 35]",The Hyperions,4.63,3.1,4,2022-11-24,action
False,"[28, 35]",Le Saboteur,0.6,7.0,1,2022-03-10,action
False,"[28, 12]",The Fourth Musketeer,6.862,5.6,9,2022-03-07,action
False,"[12, 28, 14, 18]",Starkeisha,0.884,4.5,2,2022-03-07,action
False,[28],Iron Kung Fu Fist,2.114,9.0,1,2022-03-05,action
False,"[80, 53, 27, 28, 14, 18, 9648, 10749, 10770]",Hair-Trigger,3.946,4.5,2,2022-03-05,action
False,"[28, 18]",Analogue,0.6,6.0,1,2022-03-04,action
False,"[28, 53, 80]",A Day to Die,20.868,6.0,182,2022-03-04,action
False,"[28, 878]",朱雀战纪,4.305,4.0,1,2022-03-04,action
False,"[28, 12, 14]",Praetorian,0.957,10.0,1,2022-02-26,action
False,"[28, 53, 80]",Sans répit,25.338,6.1,324,2022-02-25,action
False,"[37, 28]",Desperate Riders,23.483,6.1,51,2022-02-25,action
False,"[28, 18, 80, 53]",灰色の壁 ─大宮ノトーリアス─,1.281,8.0,1,2022-02-25,action
False,"[28, 18, 53]",భీమ్లా నాయక్‌,2.655,5.2,11,2022-02-25,action
False,"[28, 878, 53]",The Prototype,3.852,5.1,14,2022-02-25,action
False,"[28, 80, 53]",B컷,3.809,5.2,6,2022-03-30,action
False,"[28, 80, 53]",வலிமை,3.102,6.0,19,2022-02-24,action
False,"[28, 35]",Narigal,1.03,9.0,1,2022-02-24,action
False,"[28, 878, 12]",罗布泊神秘事件,14.642,4.7,3,2022-02-23,action
False,"[28, 53, 80, 9648]",Gasoline Alley,19.372,5.5,95,2022-02-25,action
False,"[28, 35, 80]",Sleigher 2,0.6,10.0,2,2022-02-19,action
False,"[14, 12, 28]",The Cherry Bushido,0.6,1.0,1,2022-02-18,action
False,"[35, 28, 18]",ആറാട്ട്,4.596,4.8,8,2022-02-18,action
False,"[18, 28]",Son of India,1.549,4.0,2,2022-02-18,action
False,"[10749, 18, 35, 28]",Pyar Mein Thoda Twist,0.84,10.0,1,2022-02-18,action
False,"[28, 80, 53]",Pursuit,14.904,5.5,54,2022-02-18,action
False,"[28, 878]",Tanjiro,0.91,8.0,1,2022-02-18,action
False,"[14, 35, 28]",일장춘몽,2.828,5.9,14,2022-02-17,action
False,"[28, 14]",Fistful of Vengeance,29.953,5.6,253,2022-02-17,action
False,"[28, 18]",வீரபாண்டியபுரம்,1.406,7.0,1,2022-02-17,action
False,"[28, 80]",타짜 전설의 땁,0.761,4.0,1,2022-02-16,action
False,"[28, 878, 53]",Wu Lin: The Society,1.279,2.0,1,2022-02-15,action
